SSXS,SSXbase,SHNNu,SHNNl,SHNNbs,StBR,StFT,StGD,StAM,StTC,NBRRws,NBRRsg,CRLL,F1WC,B1,F1WCBench1Base,F1WCBench2Top,F1WCBench2Base,F1WCBench3Top,F1WCbase,F2WC,F2WCbase,F3WC,F3WCbase,MWRY,MDDY,THRM,DKOT,LKOT,MRSN,SNDCu,CNSP,CRMT,ALCV,RDPK,ERVY,FRLL,GLND,MNKT,OPCH,A Sand,B Dolo,B Sand,C1 Dolo,C1 Sand,C2 Dolo,C2 Sand,C3 Dolo,C3 Sand,C4 Dolo,C4 Sand,D Dolo,D Sand,E Dolo,AMSD,MDSN,PC
0.043144153714142985,0.05297038112985855,0.1368698279271575,0.3462945945105358,0.1274722226271651,0.047709247657277236,0.03923795148099351,0.14277286382287782,0.08736306939775258,0.024445824429184696,0.05172179364235324,0.19727098698543896,0.1337255665298009,0.1824825096856716,0.011460126910927838,0.2081309598387968,0.11823807459857373,0.027946508005783948,0.11167712674345377,0.04524786005287294,0.06781589035960459,0.3444162905889879,0.016291794636252868,0.23345668672962785,0.06061921497542312,0.05225575822766632,0.10572002565571932,0.028902024812220786,0.1101739063224812,0.125842783166068,0.06234128724892986,0.17111650413594365,0.10166663323939258,0.15961031155204797,0.19984619196646633,0.3870825125552839,0.23008523369893566,0.44391527639813455,0.4748158020344003,0.462886745207409,0.4632707429131128,0.13220661329541503,0.146417299821405,0.46143732556878814,0.12346304494020599,0.4670020220808372,0.07854583337959489,0.24110768402419105,0.07949623242279483,0.6734528892062489,0.03976605105440001,0.3112505107922604,0.5146589688624738,0.15435150263071512,0.10217749429769934,0.15314986791445173,0.33732931517976084
0.9813516341314759,0.42515773087100667,0.7968246642178591,0.7085338803757544,0.6028135868089495,0.49726332502871007,0.22441881257903332,0.883904810131869,0.738241567250721,0.9690860560203989,0.8564657023274267,0.44617207108673357,0.5796880600350356,0.9297661070853105,0.2486035001847646,0.4322251259277883,0.2609382289863198,0.47682719081408087,0.7378216848167405,0.2583177022306491,0.6455123640422968,0.5596050562487953,0.5972584915368679,0.735226925177874,0.5008287401251468,0.22904611629287067,0.34121859555200573,0.5761580217946574,0.9887900027172665,0.8764445082027719,0.9971917978322782,0.9955992470098849,0.7132401327303384,0.31073192807384187,0.46951848477742814,0.9349704650037227,0.6391986712386349,0.6575832092394157,0.7375800130886294,0.7901783222207065,0.8095732601791757,0.2605850849785461,0.24521243277244084,0.4907399464027481,0.29352829989153895,0.5086653017005147,0.24764091851799275,0.34320760579025616,0.3679132457342564,0.7609948376401386,0.16579480913959038,0.3533585698488283,0.6932519286318735,0.35375451541522973,0.3576798746549804,0.2637046407331545,0.3108362609037999
0.10055913425182514,0.08991784587348854,0.44896487326479206,0.07765368006103446,0.014339912502497712,0.20021531282838903,0.13490557385035204,0.032232429678420674,0.3414278773956832,0.3613866920452871,0.5327381082826474,0.013354231614716968,0.11419239543328137,0.15763729844225513,0.14259728852761885,7.996668928607548e-05,0.00885575181549127,0.08617373085848117,0.16860981751801,0.004262480427729303,0.3250188979290337,0.06490872138250993,0.006115251034822471,0.08729996888621079,0.2535721517950601,0.00677253984798772,0.01273184969862639,0.0694842425770215,0.11614383827777944,0.2085197240153416,0.9653154911529477,0.4601773874136276,0.2958200423602284,0.2583745328723674,0.45499197918774,0.8999460948029648,0.7220364401863266,0.7345403852230612,0.841554287302001,0.9376608002914577,0.9451589302959778,0.4278994854876036,0.4191483155020809,0.5789013480368951,0.5804351338506322,0.7087121918345567,0.4205782173888658,0.7534412146118632,0.7110485946582785,0.8485852422991453,0.4130946256066016,0.5365163834387868,0.9761228025390261,0.9010338065805588,0.7948088047266538,0.41195822379493,0.46012097946189934
