,SitID,Formation,MD,Quality,Unnamed: 0,UWI,DATUM,GL,EREF,UNIT,datum,UWI (AGS),TVDSS
9791,109874,6000,,-1,1922.00,AA/10-26-076-06W4/0,557.00,557.00,560.67,M,560.67,0764062610AA0,
9792,109874,7000,302.50,1,1922.00,AA/10-26-076-06W4/0,557.00,557.00,560.67,M,560.67,0764062610AA0,258.17
9793,109874,9000,307.50,2,1922.00,AA/10-26-076-06W4/0,557.00,557.00,560.67,M,560.67,0764062610AA0,253.17
9794,109874,9500,307.50,2,1922.00,AA/10-26-076-06W4/0,557.00,557.00,560.67,M,560.67,0764062610AA0,253.17
9795,109874,10000,311.00,1,1922.00,AA/10-26-076-06W4/0,557.00,557.00,560.67,M,560.67,0764062610AA0,249.67
9796,109874,11000,316.00,1,1922.00,AA/10-26-076-06W4/0,557.00,557.00,560.67,M,560.67,0764062610AA0,244.67
9797,109874,12000,316.00,1,1922.00,AA/10-26-076-06W4/0,557.00,557.00,560.67,M,560.67,0764062610AA0,244.67
9798,109874,13000,316.00,1,1922.00,AA/10-26-076-06W4/0,557.00,557.00,560.67,M,560.67,0764062610AA0,244.67
9799,109874,14000,380.00,2,1922.00,AA/10-26-076-06W4/0,557.00,557.00,560.67,M,560.67,0764062610AA0,180.67
9800,109880,1000,,-1,1841.00,AA/09-28-076-06W4/0,555.14,555.14,558.14,M,558.14,0764062809AA0,
9801,109880,2000,,-1,1841.00,AA/09-28-076-06W4/0,555.14,555.14,558.14,M,558.14,0764062809AA0,
9802,109880,3000,,-1,1841.00,AA/09-28-076-06W4/0,555.14,555.14,558.14,M,558.14,0764062809AA0,
9803,109880,4000,,-1,1841.00,AA/09-28-076-06W4/0,555.14,555.14,558.14,M,558.14,0764062809AA0,
9804,109880,5000,283.00,2,1841.00,AA/09-28-076-06W4/0,555.14,555.14,558.14,M,558.14,0764062809AA0,275.14
9805,109880,6000,,-1,1841.00,AA/09-28-076-06W4/0,555.14,555.14,558.14,M,558.14,0764062809AA0,
9806,109880,7000,293.50,1,1841.00,AA/09-28-076-06W4/0,555.14,555.14,558.14,M,558.14,0764062809AA0,264.64
9807,109880,9000,298.50,2,1841.00,AA/09-28-076-06W4/0,555.14,555.14,558.14,M,558.14,0764062809AA0,259.64
9808,109880,9500,298.50,2,1841.00,AA/09-28-076-06W4/0,555.14,555.14,558.14,M,558.14,0764062809AA0,259.64
9809,109880,10000,302.00,1,1841.00,AA/09-28-076-06W4/0,555.14,555.14,558.14,M,558.14,0764062809AA0,256.14
9810,109880,11000,305.00,1,1841.00,AA/09-28-076-06W4/0,555.14,555.14,558.14,M,558.14,0764062809AA0,253.14
9811,109880,12000,305.00,1,1841.00,AA/09-28-076-06W4/0,555.14,555.14,558.14,M,558.14,0764062809AA0,253.14
9812,109880,13000,305.00,1,1841.00,AA/09-28-076-06W4/0,555.14,555.14,558.14,M,558.14,0764062809AA0,253.14
9813,109880,14000,360.00,1,1841.00,AA/09-28-076-06W4/0,555.14,555.14,558.14,M,558.14,0764062809AA0,198.14
9814,109884,1000,245.06,1,863.00,00/10-06-076-07W4/0,647.67,647.67,651.51,M,651.51,0764070610000,406.45
9815,109884,2000,,-1,863.00,00/10-06-076-07W4/0,647.67,647.67,651.51,M,651.51,0764070610000,
9816,109884,3000,,-1,863.00,00/10-06-076-07W4/0,647.67,647.67,651.51,M,651.51,0764070610000,
9817,109884,4000,,-1,863.00,00/10-06-076-07W4/0,647.67,647.67,651.51,M,651.51,0764070610000,
9818,109884,5000,385.27,1,863.00,00/10-06-076-07W4/0,647.67,647.67,651.51,M,651.51,0764070610000,266.24
9819,109884,6000,,-1,863.00,00/10-06-076-07W4/0,647.67,647.67,651.51,M,651.51,0764070610000,
9820,109884,7000,398.37,1,863.00,00/10-06-076-07W4/0,647.67,647.67,651.51,M,651.51,0764070610000,253.14
9821,109884,9000,405.99,3,863.00,00/10-06-076-07W4/0,647.67,647.67,651.51,M,651.51,0764070610000,245.52
9822,109884,9500,405.99,3,863.00,00/10-06-076-07W4/0,647.67,647.67,651.51,M,651.51,0764070610000,245.52
9823,109884,10000,412.70,1,863.00,00/10-06-076-07W4/0,647.67,647.67,651.51,M,651.51,0764070610000,238.81
9824,109884,11000,415.14,1,863.00,00/10-06-076-07W4/0,647.67,647.67,651.51,M,651.51,0764070610000,236.37
9825,109884,12000,415.14,1,863.00,00/10-06-076-07W4/0,647.67,647.67,651.51,M,651.51,0764070610000,236.37
9826,109884,13000,415.14,1,863.00,00/10-06-076-07W4/0,647.67,647.67,651.51,M,651.51,0764070610000,236.37
9827,109884,14000,457.20,1,863.00,00/10-06-076-07W4/0,647.67,647.67,651.51,M,651.51,0764070610000,194.31
9828,109889,1000,190.00,1,1754.00,AA/06-14-076-07W4/0,607.14,607.14,610.79,M,610.79,0764071406AA0,420.79
9829,109889,2000,,-1,1754.00,AA/06-14-076-07W4/0,607.14,607.14,610.79,M,610.79,0764071406AA0,
9830,109889,3000,,-1,1754.00,AA/06-14-076-07W4/0,607.14,607.14,610.79,M,610.79,0764071406AA0,
9831,109889,4000,,-1,1754.00,AA/06-14-076-07W4/0,607.14,607.14,610.79,M,610.79,0764071406AA0,
9832,109889,5000,329.00,1,1754.00,AA/06-14-076-07W4/0,607.14,607.14,610.79,M,610.79,0764071406AA0,281.79
9833,109889,6000,,-1,1754.00,AA/06-14-076-07W4/0,607.14,607.14,610.79,M,610.79,0764071406AA0,
9834,109889,7000,339.50,1,1754.00,AA/06-14-076-07W4/0,607.14,607.14,610.79,M,610.79,0764071406AA0,271.29
9835,109889,9000,347.00,2,1754.00,AA/06-14-076-07W4/0,607.14,607.14,610.79,M,610.79,0764071406AA0,263.79
9836,109889,9500,347.00,2,1754.00,AA/06-14-076-07W4/0,607.14,607.14,610.79,M,610.79,0764071406AA0,263.79
9837,109889,10000,350.50,1,1754.00,AA/06-14-076-07W4/0,607.14,607.14,610.79,M,610.79,0764071406AA0,260.29
9838,109889,11000,358.50,3,1754.00,AA/06-14-076-07W4/0,607.14,607.14,610.79,M,610.79,0764071406AA0,252.29
9839,109889,12000,373.50,1,1754.00,AA/06-14-076-07W4/0,607.14,607.14,610.79,M,610.79,0764071406AA0,237.29
9840,109889,13000,373.50,1,1754.00,AA/06-14-076-07W4/0,607.14,607.14,610.79,M,610.79,0764071406AA0,237.29
9841,109889,14000,409.00,1,1754.00,AA/06-14-076-07W4/0,607.14,607.14,610.79,M,610.79,0764071406AA0,201.79
9842,109891,1000,186.00,1,1902.00,AA/10-14-076-07W4/0,590.89,590.89,594.34,M,594.34,0764071410AA0,408.34
9843,109891,2000,,-1,1902.00,AA/10-14-076-07W4/0,590.89,590.89,594.34,M,594.34,0764071410AA0,
9844,109891,3000,,-1,1902.00,AA/10-14-076-07W4/0,590.89,590.89,594.34,M,594.34,0764071410AA0,
9845,109891,4000,,-1,1902.00,AA/10-14-076-07W4/0,590.89,590.89,594.34,M,594.34,0764071410AA0,
9846,109891,5000,318.00,1,1902.00,AA/10-14-076-07W4/0,590.89,590.89,594.34,M,594.34,0764071410AA0,276.34
9847,109891,6000,,-1,1902.00,AA/10-14-076-07W4/0,590.89,590.89,594.34,M,594.34,0764071410AA0,
9848,109891,7000,329.00,1,1902.00,AA/10-14-076-07W4/0,590.89,590.89,594.34,M,594.34,0764071410AA0,265.34
9849,109891,9000,337.00,2,1902.00,AA/10-14-076-07W4/0,590.89,590.89,594.34,M,594.34,0764071410AA0,257.34
9850,109891,9500,337.00,3,1902.00,AA/10-14-076-07W4/0,590.89,590.89,594.34,M,594.34,0764071410AA0,257.34
9851,109891,10000,340.00,1,1902.00,AA/10-14-076-07W4/0,590.89,590.89,594.34,M,594.34,0764071410AA0,254.34
9852,109891,11000,345.00,3,1902.00,AA/10-14-076-07W4/0,590.89,590.89,594.34,M,594.34,0764071410AA0,249.34
9853,109891,12000,355.00,1,1902.00,AA/10-14-076-07W4/0,590.89,590.89,594.34,M,594.34,0764071410AA0,239.34
9854,109891,13000,355.00,1,1902.00,AA/10-14-076-07W4/0,590.89,590.89,594.34,M,594.34,0764071410AA0,239.34
9855,109891,14000,396.50,1,1902.00,AA/10-14-076-07W4/0,590.89,590.89,594.34,M,594.34,0764071410AA0,197.84
9856,109901,1000,160.00,2,625.00,00/07-24-076-07W4/0,572.32,572.32,575.82,M,575.82,0764072407000,415.82
9857,109901,2000,,-1,625.00,00/07-24-076-07W4/0,572.32,572.32,575.82,M,575.82,0764072407000,
9858,109901,3000,,-1,625.00,00/07-24-076-07W4/0,572.32,572.32,575.82,M,575.82,0764072407000,
9859,109901,4000,,-1,625.00,00/07-24-076-07W4/0,572.32,572.32,575.82,M,575.82,0764072407000,
9860,109901,5000,299.00,1,625.00,00/07-24-076-07W4/0,572.32,572.32,575.82,M,575.82,0764072407000,276.82
9861,109901,6000,,-1,625.00,00/07-24-076-07W4/0,572.32,572.32,575.82,M,575.82,0764072407000,
9862,109901,7000,310.50,1,625.00,00/07-24-076-07W4/0,572.32,572.32,575.82,M,575.82,0764072407000,265.32
9863,109901,9000,316.00,2,625.00,00/07-24-076-07W4/0,572.32,572.32,575.82,M,575.82,0764072407000,259.82
9864,109901,9500,316.00,2,625.00,00/07-24-076-07W4/0,572.32,572.32,575.82,M,575.82,0764072407000,259.82
9865,109901,10000,320.50,1,625.00,00/07-24-076-07W4/0,572.32,572.32,575.82,M,575.82,0764072407000,255.32
9866,109901,11000,324.50,2,625.00,00/07-24-076-07W4/0,572.32,572.32,575.82,M,575.82,0764072407000,251.32
9867,109901,12000,324.50,2,625.00,00/07-24-076-07W4/0,572.32,572.32,575.82,M,575.82,0764072407000,251.32
9868,109901,13000,324.50,2,625.00,00/07-24-076-07W4/0,572.32,572.32,575.82,M,575.82,0764072407000,251.32
9869,109901,14000,369.00,1,625.00,00/07-24-076-07W4/0,572.32,572.32,575.82,M,575.82,0764072407000,206.82
9870,109908,1000,230.50,1,885.00,00/10-08-076-08W4/0,630.79,630.79,634.29,M,634.29,0764080810000,403.79
9871,109908,2000,,-1,885.00,00/10-08-076-08W4/0,630.79,630.79,634.29,M,634.29,0764080810000,
9872,109908,3000,,-1,885.00,00/10-08-076-08W4/0,630.79,630.79,634.29,M,634.29,0764080810000,
9873,109908,4000,,-1,885.00,00/10-08-076-08W4/0,630.79,630.79,634.29,M,634.29,0764080810000,
9874,109908,5000,378.50,3,885.00,00/10-08-076-08W4/0,630.79,630.79,634.29,M,634.29,0764080810000,255.79
9875,109908,6000,,-1,885.00,00/10-08-076-08W4/0,630.79,630.79,634.29,M,634.29,0764080810000,
9876,109908,7000,388.50,1,885.00,00/10-08-076-08W4/0,630.79,630.79,634.29,M,634.29,0764080810000,245.79
9877,109908,9000,397.00,3,885.00,00/10-08-076-08W4/0,630.79,630.79,634.29,M,634.29,0764080810000,237.29
9878,109908,9500,397.00,3,885.00,00/10-08-076-08W4/0,630.79,630.79,634.29,M,634.29,0764080810000,237.29
9879,109908,10000,402.00,1,885.00,00/10-08-076-08W4/0,630.79,630.79,634.29,M,634.29,0764080810000,232.29
9880,109908,11000,404.00,1,885.00,00/10-08-076-08W4/0,630.79,630.79,634.29,M,634.29,0764080810000,230.29
9881,109908,12000,404.00,1,885.00,00/10-08-076-08W4/0,630.79,630.79,634.29,M,634.29,0764080810000,230.29
9882,109908,13000,404.00,1,885.00,00/10-08-076-08W4/0,630.79,630.79,634.29,M,634.29,0764080810000,230.29
9883,109908,14000,449.00,1,885.00,00/10-08-076-08W4/0,630.79,630.79,634.29,M,634.29,0764080810000,185.29
9884,109909,1000,236.52,1,909.00,00/10-11-076-08W4/0,637.79,637.79,640.23,M,640.23,0764081110000,403.71
9885,109909,2000,,-1,909.00,00/10-11-076-08W4/0,637.79,637.79,640.23,M,640.23,0764081110000,
9886,109909,3000,,-1,909.00,00/10-11-076-08W4/0,637.79,637.79,640.23,M,640.23,0764081110000,
9887,109909,4000,,-1,909.00,00/10-11-076-08W4/0,637.79,637.79,640.23,M,640.23,0764081110000,
9888,109909,5000,379.78,1,909.00,00/10-11-076-08W4/0,637.79,637.79,640.23,M,640.23,0764081110000,260.45
9889,109909,6000,,-1,909.00,00/10-11-076-08W4/0,637.79,637.79,640.23,M,640.23,0764081110000,
9890,109909,7000,390.14,1,909.00,00/10-11-076-08W4/0,637.79,637.79,640.23,M,640.23,0764081110000,250.09
9891,109909,9000,399.29,3,909.00,00/10-11-076-08W4/0,637.79,637.79,640.23,M,640.23,0764081110000,240.94
9892,109909,9500,399.29,3,909.00,00/10-11-076-08W4/0,637.79,637.79,640.23,M,640.23,0764081110000,240.94
9893,109909,10000,403.86,1,909.00,00/10-11-076-08W4/0,637.79,637.79,640.23,M,640.23,0764081110000,236.37
9894,109909,11000,406.91,1,909.00,00/10-11-076-08W4/0,637.79,637.79,640.23,M,640.23,0764081110000,233.32
9895,109909,12000,406.91,1,909.00,00/10-11-076-08W4/0,637.79,637.79,640.23,M,640.23,0764081110000,233.32
9896,109909,13000,406.91,1,909.00,00/10-11-076-08W4/0,637.79,637.79,640.23,M,640.23,0764081110000,233.32
9897,109909,14000,455.37,1,909.00,00/10-11-076-08W4/0,637.79,637.79,640.23,M,640.23,0764081110000,184.86
9898,109911,1000,208.48,2,1024.00,00/10-23-076-08W4/0,612.59,612.59,616.43,M,616.43,0764082310000,407.95
9899,109911,2000,,-1,1024.00,00/10-23-076-08W4/0,612.59,612.59,616.43,M,616.43,0764082310000,
9900,109911,3000,,-1,1024.00,00/10-23-076-08W4/0,612.59,612.59,616.43,M,616.43,0764082310000,
9901,109911,4000,,-1,1024.00,00/10-23-076-08W4/0,612.59,612.59,616.43,M,616.43,0764082310000,
9902,109911,5000,354.18,1,1024.00,00/10-23-076-08W4/0,612.59,612.59,616.43,M,616.43,0764082310000,262.25
9903,109911,6000,,-1,1024.00,00/10-23-076-08W4/0,612.59,612.59,616.43,M,616.43,0764082310000,
9904,109911,7000,364.24,1,1024.00,00/10-23-076-08W4/0,612.59,612.59,616.43,M,616.43,0764082310000,252.19
9905,109911,9000,370.33,2,1024.00,00/10-23-076-08W4/0,612.59,612.59,616.43,M,616.43,0764082310000,246.10
9906,109911,9500,370.33,2,1024.00,00/10-23-076-08W4/0,612.59,612.59,616.43,M,616.43,0764082310000,246.10
9907,109911,10000,375.21,1,1024.00,00/10-23-076-08W4/0,612.59,612.59,616.43,M,616.43,0764082310000,241.22
9908,109911,11000,375.21,1,1024.00,00/10-23-076-08W4/0,612.59,612.59,616.43,M,616.43,0764082310000,241.22
9909,109911,12000,375.21,1,1024.00,00/10-23-076-08W4/0,612.59,612.59,616.43,M,616.43,0764082310000,241.22
9910,109911,13000,375.21,1,1024.00,00/10-23-076-08W4/0,612.59,612.59,616.43,M,616.43,0764082310000,241.22
9911,109911,14000,428.85,1,1024.00,00/10-23-076-08W4/0,612.59,612.59,616.43,M,616.43,0764082310000,187.58
9912,109912,1000,208.18,1,1116.00,00/10-32-076-08W4/0,615.70,615.70,618.13,M,618.13,0764083210000,409.95
9913,109912,2000,,-1,1116.00,00/10-32-076-08W4/0,615.70,615.70,618.13,M,618.13,0764083210000,
9914,109912,3000,,-1,1116.00,00/10-32-076-08W4/0,615.70,615.70,618.13,M,618.13,0764083210000,
9915,109912,4000,,-1,1116.00,00/10-32-076-08W4/0,615.70,615.70,618.13,M,618.13,0764083210000,
9916,109912,5000,352.35,3,1116.00,00/10-32-076-08W4/0,615.70,615.70,618.13,M,618.13,0764083210000,265.78
9917,109912,6000,,-1,1116.00,00/10-32-076-08W4/0,615.70,615.70,618.13,M,618.13,0764083210000,
9918,109912,7000,360.88,1,1116.00,00/10-32-076-08W4/0,615.70,615.70,618.13,M,618.13,0764083210000,257.25
9919,109912,9000,365.76,2,1116.00,00/10-32-076-08W4/0,615.70,615.70,618.13,M,618.13,0764083210000,252.37
9920,109912,9500,365.76,2,1116.00,00/10-32-076-08W4/0,615.70,615.70,618.13,M,618.13,0764083210000,252.37
9921,109912,10000,369.42,1,1116.00,00/10-32-076-08W4/0,615.70,615.70,618.13,M,618.13,0764083210000,248.71
9922,109912,11000,371.86,2,1116.00,00/10-32-076-08W4/0,615.70,615.70,618.13,M,618.13,0764083210000,246.27
9923,109912,12000,371.86,2,1116.00,00/10-32-076-08W4/0,615.70,615.70,618.13,M,618.13,0764083210000,246.27
9924,109912,13000,371.86,2,1116.00,00/10-32-076-08W4/0,615.70,615.70,618.13,M,618.13,0764083210000,246.27
9925,109912,14000,421.23,1,1116.00,00/10-32-076-08W4/0,615.70,615.70,618.13,M,618.13,0764083210000,196.90
9926,109913,1000,276.00,1,593.00,00/07-20-076-09W4/0,677.49,677.49,681.99,M,681.99,0764092007000,405.99
9927,109913,2000,,-1,593.00,00/07-20-076-09W4/0,677.49,677.49,681.99,M,681.99,0764092007000,
9928,109913,3000,,-1,593.00,00/07-20-076-09W4/0,677.49,677.49,681.99,M,681.99,0764092007000,
9929,109913,4000,,-1,593.00,00/07-20-076-09W4/0,677.49,677.49,681.99,M,681.99,0764092007000,
9930,109913,5000,429.00,1,593.00,00/07-20-076-09W4/0,677.49,677.49,681.99,M,681.99,0764092007000,252.99
9931,109913,6000,,-1,593.00,00/07-20-076-09W4/0,677.49,677.49,681.99,M,681.99,0764092007000,
9932,109913,7000,438.00,1,593.00,00/07-20-076-09W4/0,677.49,677.49,681.99,M,681.99,0764092007000,243.99
9933,109913,9000,444.00,2,593.00,00/07-20-076-09W4/0,677.49,677.49,681.99,M,681.99,0764092007000,237.99
9934,109913,9500,444.00,2,593.00,00/07-20-076-09W4/0,677.49,677.49,681.99,M,681.99,0764092007000,237.99
9935,109913,10000,448.00,1,593.00,00/07-20-076-09W4/0,677.49,677.49,681.99,M,681.99,0764092007000,233.99
9936,109913,11000,452.00,1,593.00,00/07-20-076-09W4/0,677.49,677.49,681.99,M,681.99,0764092007000,229.99
9937,109913,12000,452.00,1,593.00,00/07-20-076-09W4/0,677.49,677.49,681.99,M,681.99,0764092007000,229.99
9938,109913,13000,452.00,1,593.00,00/07-20-076-09W4/0,677.49,677.49,681.99,M,681.99,0764092007000,229.99
9939,109913,14000,492.00,1,593.00,00/07-20-076-09W4/0,677.49,677.49,681.99,M,681.99,0764092007000,189.99
9940,109914,1000,295.50,1,600.00,00/07-21-076-09W4/0,683.33,683.33,686.74,M,686.74,0764092107000,391.24
9941,109914,2000,,-1,600.00,00/07-21-076-09W4/0,683.33,683.33,686.74,M,686.74,0764092107000,
9942,109914,3000,,-1,600.00,00/07-21-076-09W4/0,683.33,683.33,686.74,M,686.74,0764092107000,
9943,109914,4000,,-1,600.00,00/07-21-076-09W4/0,683.33,683.33,686.74,M,686.74,0764092107000,
9944,109914,5000,428.00,1,600.00,00/07-21-076-09W4/0,683.33,683.33,686.74,M,686.74,0764092107000,258.74
9945,109914,6000,,-1,600.00,00/07-21-076-09W4/0,683.33,683.33,686.74,M,686.74,0764092107000,
9946,109914,7000,437.00,1,600.00,00/07-21-076-09W4/0,683.33,683.33,686.74,M,686.74,0764092107000,249.74
9947,109914,9000,441.00,2,600.00,00/07-21-076-09W4/0,683.33,683.33,686.74,M,686.74,0764092107000,245.74
9948,109914,9500,441.00,2,600.00,00/07-21-076-09W4/0,683.33,683.33,686.74,M,686.74,0764092107000,245.74
9949,109914,10000,445.50,1,600.00,00/07-21-076-09W4/0,683.33,683.33,686.74,M,686.74,0764092107000,241.24
9950,109914,11000,449.50,1,600.00,00/07-21-076-09W4/0,683.33,683.33,686.74,M,686.74,0764092107000,237.24
9951,109914,12000,449.50,1,600.00,00/07-21-076-09W4/0,683.33,683.33,686.74,M,686.74,0764092107000,237.24
9952,109914,13000,449.50,1,600.00,00/07-21-076-09W4/0,683.33,683.33,686.74,M,686.74,0764092107000,237.24
9953,109914,14000,492.00,1,600.00,00/07-21-076-09W4/0,683.33,683.33,686.74,M,686.74,0764092107000,194.74
9954,109915,1000,248.72,1,1054.00,00/10-26-076-09W4/0,650.75,650.75,654.41,M,654.41,0764092610000,405.69
9955,109915,2000,,-1,1054.00,00/10-26-076-09W4/0,650.75,650.75,654.41,M,654.41,0764092610000,
9956,109915,3000,,-1,1054.00,00/10-26-076-09W4/0,650.75,650.75,654.41,M,654.41,0764092610000,
9957,109915,4000,,-1,1054.00,00/10-26-076-09W4/0,650.75,650.75,654.41,M,654.41,0764092610000,
9958,109915,5000,392.58,1,1054.00,00/10-26-076-09W4/0,650.75,650.75,654.41,M,654.41,0764092610000,261.83
9959,109915,6000,,-1,1054.00,00/10-26-076-09W4/0,650.75,650.75,654.41,M,654.41,0764092610000,
9960,109915,7000,400.81,1,1054.00,00/10-26-076-09W4/0,650.75,650.75,654.41,M,654.41,0764092610000,253.60
9961,109915,9000,405.69,2,1054.00,00/10-26-076-09W4/0,650.75,650.75,654.41,M,654.41,0764092610000,248.72
9962,109915,9500,405.69,2,1054.00,00/10-26-076-09W4/0,650.75,650.75,654.41,M,654.41,0764092610000,248.72
9963,109915,10000,409.96,1,1054.00,00/10-26-076-09W4/0,650.75,650.75,654.41,M,654.41,0764092610000,244.45
9964,109915,11000,411.78,1,1054.00,00/10-26-076-09W4/0,650.75,650.75,654.41,M,654.41,0764092610000,242.63
9965,109915,12000,411.78,1,1054.00,00/10-26-076-09W4/0,650.75,650.75,654.41,M,654.41,0764092610000,242.63
9966,109915,13000,411.78,1,1054.00,00/10-26-076-09W4/0,650.75,650.75,654.41,M,654.41,0764092610000,242.63
9967,109915,14000,459.03,1,1054.00,00/10-26-076-09W4/0,650.75,650.75,654.41,M,654.41,0764092610000,195.38
9968,109917,1000,271.00,1,1548.00,00/14-04-076-10W4/0,662.45,662.45,665.50,M,665.50,0764100414000,394.50
9969,109917,2000,,-1,1548.00,00/14-04-076-10W4/0,662.45,662.45,665.50,M,665.50,0764100414000,
9970,109917,3000,,-1,1548.00,00/14-04-076-10W4/0,662.45,662.45,665.50,M,665.50,0764100414000,
9971,109917,4000,,-1,1548.00,00/14-04-076-10W4/0,662.45,662.45,665.50,M,665.50,0764100414000,
9972,109917,5000,421.00,1,1548.00,00/14-04-076-10W4/0,662.45,662.45,665.50,M,665.50,0764100414000,244.50
9973,109917,6000,,-1,1548.00,00/14-04-076-10W4/0,662.45,662.45,665.50,M,665.50,0764100414000,
9974,109917,7000,430.00,1,1548.00,00/14-04-076-10W4/0,662.45,662.45,665.50,M,665.50,0764100414000,235.50
9975,109917,9000,435.00,2,1548.00,00/14-04-076-10W4/0,662.45,662.45,665.50,M,665.50,0764100414000,230.50
9976,109917,9500,435.00,2,1548.00,00/14-04-076-10W4/0,662.45,662.45,665.50,M,665.50,0764100414000,230.50
9977,109917,10000,440.50,1,1548.00,00/14-04-076-10W4/0,662.45,662.45,665.50,M,665.50,0764100414000,225.00
9978,109917,11000,442.00,1,1548.00,00/14-04-076-10W4/0,662.45,662.45,665.50,M,665.50,0764100414000,223.50
9979,109917,12000,442.00,1,1548.00,00/14-04-076-10W4/0,662.45,662.45,665.50,M,665.50,0764100414000,223.50
9980,109917,13000,442.00,1,1548.00,00/14-04-076-10W4/0,662.45,662.45,665.50,M,665.50,0764100414000,223.50
9981,109917,14000,478.00,1,1548.00,00/14-04-076-10W4/0,662.45,662.45,665.50,M,665.50,0764100414000,187.50
9982,109918,1000,257.00,1,1485.00,00/12-13-076-10W4/0,667.00,662.72,667.00,M,667.00,0764101312000,410.00
9983,109918,2000,,-1,1485.00,00/12-13-076-10W4/0,667.00,662.72,667.00,M,667.00,0764101312000,
9984,109918,3000,,-1,1485.00,00/12-13-076-10W4/0,667.00,662.72,667.00,M,667.00,0764101312000,
9985,109918,4000,,-1,1485.00,00/12-13-076-10W4/0,667.00,662.72,667.00,M,667.00,0764101312000,
9986,109918,5000,412.00,1,1485.00,00/12-13-076-10W4/0,667.00,662.72,667.00,M,667.00,0764101312000,255.00
9987,109918,6000,,-1,1485.00,00/12-13-076-10W4/0,667.00,662.72,667.00,M,667.00,0764101312000,
9988,109918,7000,420.00,1,1485.00,00/12-13-076-10W4/0,667.00,662.72,667.00,M,667.00,0764101312000,247.00
9989,109918,9000,427.00,2,1485.00,00/12-13-076-10W4/0,667.00,662.72,667.00,M,667.00,0764101312000,240.00
9990,109918,9500,427.00,2,1485.00,00/12-13-076-10W4/0,667.00,662.72,667.00,M,667.00,0764101312000,240.00
9991,109918,10000,430.00,1,1485.00,00/12-13-076-10W4/0,667.00,662.72,667.00,M,667.00,0764101312000,237.00
9992,109918,11000,433.00,2,1485.00,00/12-13-076-10W4/0,667.00,662.72,667.00,M,667.00,0764101312000,234.00
9993,109918,12000,433.00,2,1485.00,00/12-13-076-10W4/0,667.00,662.72,667.00,M,667.00,0764101312000,234.00
9994,109918,13000,433.00,2,1485.00,00/12-13-076-10W4/0,667.00,662.72,667.00,M,667.00,0764101312000,234.00
9995,109918,14000,454.50,1,1485.00,00/12-13-076-10W4/0,667.00,662.72,667.00,M,667.00,0764101312000,212.50
9996,109920,1000,278.00,1,294.00,00/06-17-076-10W4/0,668.26,668.26,672.39,M,672.39,0764101706000,394.39
9997,109920,2000,,-1,294.00,00/06-17-076-10W4/0,668.26,668.26,672.39,M,672.39,0764101706000,
9998,109920,3000,,-1,294.00,00/06-17-076-10W4/0,668.26,668.26,672.39,M,672.39,0764101706000,
9999,109920,4000,,-1,294.00,00/06-17-076-10W4/0,668.26,668.26,672.39,M,672.39,0764101706000,
10000,109920,5000,428.00,1,294.00,00/06-17-076-10W4/0,668.26,668.26,672.39,M,672.39,0764101706000,244.39
10001,109920,6000,,-1,294.00,00/06-17-076-10W4/0,668.26,668.26,672.39,M,672.39,0764101706000,
10002,109920,7000,435.00,1,294.00,00/06-17-076-10W4/0,668.26,668.26,672.39,M,672.39,0764101706000,237.39
10003,109920,9000,440.00,2,294.00,00/06-17-076-10W4/0,668.26,668.26,672.39,M,672.39,0764101706000,232.39
10004,109920,9500,440.00,2,294.00,00/06-17-076-10W4/0,668.26,668.26,672.39,M,672.39,0764101706000,232.39
10005,109920,10000,444.00,1,294.00,00/06-17-076-10W4/0,668.26,668.26,672.39,M,672.39,0764101706000,228.39
10006,109920,11000,446.00,1,294.00,00/06-17-076-10W4/0,668.26,668.26,672.39,M,672.39,0764101706000,226.39
10007,109920,12000,446.00,1,294.00,00/06-17-076-10W4/0,668.26,668.26,672.39,M,672.39,0764101706000,226.39
10008,109920,13000,446.00,1,294.00,00/06-17-076-10W4/0,668.26,668.26,672.39,M,672.39,0764101706000,226.39
10009,109920,14000,500.00,1,294.00,00/06-17-076-10W4/0,668.26,668.26,672.39,M,672.39,0764101706000,172.39
10010,109924,1000,281.03,1,573.00,00/07-17-076-11W4/0,667.82,667.82,671.17,M,671.17,0764111707000,390.14
10011,109924,2000,,-1,573.00,00/07-17-076-11W4/0,667.82,667.82,671.17,M,671.17,0764111707000,
10012,109924,3000,,-1,573.00,00/07-17-076-11W4/0,667.82,667.82,671.17,M,671.17,0764111707000,
10013,109924,4000,,-1,573.00,00/07-17-076-11W4/0,667.82,667.82,671.17,M,671.17,0764111707000,
10014,109924,5000,434.04,3,573.00,00/07-17-076-11W4/0,667.82,667.82,671.17,M,671.17,0764111707000,237.13
10015,109924,6000,,-1,573.00,00/07-17-076-11W4/0,667.82,667.82,671.17,M,671.17,0764111707000,
10016,109924,7000,443.79,1,573.00,00/07-17-076-11W4/0,667.82,667.82,671.17,M,671.17,0764111707000,227.38
10017,109924,9000,449.58,2,573.00,00/07-17-076-11W4/0,667.82,667.82,671.17,M,671.17,0764111707000,221.59
10018,109924,9500,449.58,2,573.00,00/07-17-076-11W4/0,667.82,667.82,671.17,M,671.17,0764111707000,221.59
10019,109924,10000,451.10,1,573.00,00/07-17-076-11W4/0,667.82,667.82,671.17,M,671.17,0764111707000,220.07
