,L,iterations,MAE
998,5,240,58.56342971643991
999,5,240,174.18603524754081
1000,5,250,47.0464470403931
1001,5,250,26.71221008900231
1002,5,250,30.131371625016023
1003,5,250,59.897283454979686
1004,5,250,170.347233880569
1005,5,260,49.44346298183543
1006,5,260,26.866327536504176
1007,5,260,30.568253612710407
1008,5,260,61.34703217516814
1009,5,260,171.9046178121219
1010,5,270,51.61609077325274
1011,5,270,27.017675714691656
1012,5,270,31.00898177451597
1013,5,270,63.29270279016394
1014,5,270,172.90153747625115
1015,5,280,53.26955623385564
1016,5,280,27.016398444725137
1017,5,280,31.436033981381122
1018,5,280,65.06536691622287
1019,5,280,172.69454264484312
1020,5,290,55.106767509924886
1021,5,290,26.933459134907437
1022,5,290,31.753363941615696
1023,5,290,66.86785723083618
1024,5,290,171.70607996924036
1025,5,300,56.55483697928139
1026,5,300,26.80982001310401
1027,5,300,31.561098226542317
1028,5,300,68.54783397680812
1029,5,300,171.50387080714782
1030,5,310,57.804307216955564
1031,5,310,26.67191020882561
1032,5,310,32.271351746116814
1033,5,310,70.02148227836184
1034,5,310,171.04014600961514
1035,5,320,59.08033261266547
1036,5,320,26.526452084863017
1037,5,320,32.55111023619573
1038,5,320,71.35661354025461
1039,5,320,170.2211701335089
1040,5,330,60.107316442672825
1041,5,330,26.382020322148698
1042,5,330,32.86697769138722
1043,5,330,72.70117128649298
1044,5,330,169.78816362636536
1045,5,340,61.05013242684589
1046,5,340,26.24687539650557
1047,5,340,33.171730571061
1048,5,340,73.90611001371533
1049,5,340,171.02938264479963
1050,5,350,61.8421836317342
1051,5,350,26.129567296729036
1052,5,350,33.46806155999101
1053,5,350,75.06455353875032
1054,5,350,170.6256260191785
1055,5,360,62.45091356815368
1056,5,360,26.01881071404273
1057,5,360,33.73403009556913
1058,5,360,77.27588784800209
1059,5,360,170.02711229087888
1060,5,370,62.834388068226865
1061,5,370,25.942081077388252
1062,5,370,34.14846626795092
1063,5,370,77.86451282986683
1064,5,370,169.6752491164051
1065,5,380,63.163388782865866
1066,5,380,25.8860705095117
1067,5,380,34.44667332300705
1068,5,380,78.96114324339548
1069,5,380,169.28639557346335
1070,5,390,63.294120135863075
1071,5,390,25.850918352841642
1072,5,390,34.761796725797986
1073,5,390,79.77904020788439
1074,5,390,168.9485582177793
1075,5,400,63.39744148863603
1076,5,400,25.86566183303554
1077,5,400,35.10042879994393
1078,5,400,80.44679111721685
1079,5,400,169.6141486470232
1080,5,410,63.46725377290108
1081,5,410,25.873632324281196
1082,5,410,35.457324965680506
1083,5,410,81.14025346420948
1084,5,410,170.18237220748927
1085,5,420,63.45708522498515
1086,5,420,25.854449767094195
1087,5,420,35.83000210493269
1088,5,420,81.5847826853058
1089,5,420,169.66509444470296
1090,5,430,63.55234396463989
1091,5,430,25.829254998539934
1092,5,430,36.21567104076897
1093,5,430,81.65584766123881
1094,5,430,167.63366865198753
1095,5,440,63.786946389480036
1096,5,440,25.874707819202627
1097,5,440,36.60899340922771
1098,5,440,81.63557041278085
1099,5,440,164.78464556820643
1100,6,10,31.26762545592972
1101,6,10,27.79003931324138
1102,6,10,25.140959100266176
1103,6,10,27.262158121939823
1104,6,10,51.78754287267873
1105,6,20,33.16865576913321
1106,6,20,28.18479210044322
1107,6,20,24.92448793535234
1108,6,20,32.92929153185632
1109,6,20,69.30058064655009
1110,6,30,32.01166969909259
1111,6,30,29.313702251766404
1112,6,30,23.28584780480024
1113,6,30,36.01718501112356
1114,6,30,77.48999362855297
1115,6,40,33.29218812478297
1116,6,40,30.696523789159578
1117,6,40,21.960318563384575
1118,6,40,38.47528675437967
1119,6,40,81.10154583105262
1120,6,50,35.58201216765093
1121,6,50,31.72247761421363
1122,6,50,22.029701198856408
1123,6,50,40.568157470269036
1124,6,50,85.99416373022358
1125,6,60,36.89601399806013
1126,6,60,31.53455820728434
1127,6,60,21.997510923213625
1128,6,60,41.674965921581446
1129,6,60,92.26113508849386
1130,6,70,37.486349231728404
1131,6,70,31.807171388775537
1132,6,70,22.013453475222995
1133,6,70,42.02910603078226
1134,6,70,97.47930332302063
1135,6,80,38.224446190347265
1136,6,80,32.275509714371566
1137,6,80,22.01605721373214
1138,6,80,43.329032135863585
1139,6,80,102.27974383956791
1140,6,90,38.8229265101768
1141,6,90,31.90543068194723
1142,6,90,21.939604775705924
1143,6,90,45.59333187024083
1144,6,90,108.90290075172834
1145,6,100,39.598494227736126
1146,6,100,31.580586091391567
1147,6,100,21.96805741897876
1148,6,100,48.3111722805417
1149,6,100,116.77740603554572
1150,6,110,40.70328270932012
1151,6,110,31.09682726902593
1152,6,110,22.200977439877487
1153,6,110,49.46774414415667
1154,6,110,120.5068384570074
1155,6,120,41.71158849223425
1156,6,120,31.333256432697834
1157,6,120,22.43758442500281
1158,6,120,50.93876762418234
1159,6,120,126.52793591444191
1160,6,130,42.47454102120092
1161,6,130,31.43811577702981
1162,6,130,22.72189915082625
1163,6,130,52.61463345883315
1164,6,130,133.35825806855686
1165,6,140,43.09426019008589
1166,6,140,31.68646097206779
1167,6,140,22.935403433840342
1168,6,140,53.6712912728662
1169,6,140,136.71610622366228
1170,6,150,43.38090565344562
1171,6,150,31.791427364283216
1172,6,150,23.19929248987731
1173,6,150,54.62105143358142
1174,6,150,133.83457065456324
1175,6,160,43.626363150884984
1176,6,160,31.722431727312173
1177,6,160,23.451989299477905
1178,6,160,55.381972251285916
1179,6,160,130.83292921860465
1180,6,170,43.93284861516851
1181,6,170,31.38706428581044
1182,6,170,23.613113609428716
1183,6,170,55.90688650551191
1184,6,170,132.68343160723686
1185,6,180,44.17491434648651
1186,6,180,31.05834678194981
1187,6,180,23.75700505332333
1188,6,180,56.67728699496267
1189,6,180,135.05336634281596
1190,6,190,44.395861142622095
1191,6,190,31.598313795055375
1192,6,190,23.872915308712663
1193,6,190,58.05659550599725
1194,6,190,136.6147136598442
1195,6,200,44.72099836710338
1196,6,200,32.134735522314266
1197,6,200,23.919129323496183
1198,6,200,59.99430853463887
1199,6,200,137.2071528905829
1200,6,210,45.079983853180025
1201,6,210,32.49585048104774
1202,6,210,23.925598359906488
1203,6,210,61.663911929678136
1204,6,210,140.52062994015563
1205,6,220,45.48030440821603
1206,6,220,32.74648972886315
1207,6,220,23.873441569815757
1208,6,220,63.04800867954171
1209,6,220,144.40729347005953
1210,6,230,45.91107379767091
1211,6,230,32.97598697136614
1212,6,230,23.916328286103447
1213,6,230,64.65998098434594
1214,6,230,146.50170296394745
1215,6,240,46.57238966198484
1216,6,240,33.245201697391764
1217,6,240,24.084455199395947
1218,6,240,66.11326422011884
1219,6,240,147.47469714562448
1220,6,250,47.15831690076245
1221,6,250,33.47720117119072
1222,6,250,24.261267480242463
1223,6,250,67.38093440766974
1224,6,250,147.8704552489527
1225,6,260,47.477214504783426
1226,6,260,33.66928199435652
1227,6,260,24.46976928443644
1228,6,260,68.69294819004976
1229,6,260,148.5493239904063
1230,6,270,47.607557154506004
1231,6,270,33.83587544215089
1232,6,270,24.648481040676728
1233,6,270,70.0317468629614
1234,6,270,149.63626183972397
1235,6,280,47.7009691001359
1236,6,280,34.0504211093393
1237,6,280,24.87759701108199
1238,6,280,71.4658883095346
1239,6,280,149.4687249559476
1240,6,290,47.78908263691273
1241,6,290,34.660109399534754
1242,6,290,25.133439653802814
1243,6,290,73.31836580806767
1244,6,290,149.89652961645146
1245,6,300,47.82988189932122
1246,6,300,34.779176692513474
1247,6,300,25.394929463803315
1248,6,300,76.091193418906
1249,6,300,149.9696990974948
1250,6,310,47.928359601919496
1251,6,310,34.894939338346504
1252,6,310,25.728558847157778
1253,6,310,78.64411959556755
1254,6,310,150.21157368624225
1255,6,320,48.11138592704327
1256,6,320,34.99909896327491
1257,6,320,26.085697057033798
1258,6,320,80.33354748245549
1259,6,320,150.84158146296457
1260,6,330,48.399056158055664
1261,6,330,35.09185129942568
1262,6,330,26.382942097791588
1263,6,330,81.73203054185743
1264,6,330,151.60377426437717
1265,6,340,49.07817302707674
1266,6,340,35.17518495301128
1267,6,340,26.654967941054416
1268,6,340,83.08750641978136
1269,6,340,151.03722668610342
1270,6,350,49.58413987963863
1271,6,350,35.25198735437581
1272,6,350,26.900828633199993
1273,6,350,84.96525529033174
1274,6,350,152.27878786601195
1275,6,360,49.80538577016637
1276,6,360,35.32184305682899
1277,6,360,27.190703423775876
1278,6,360,87.01814478654222
1279,6,360,152.50334318174066
1280,6,370,49.92045532434768
1281,6,370,35.38291888879488
1282,6,370,27.433079102119894
1283,6,370,88.55687985625093
1284,6,370,152.7432135755137
1285,6,380,49.97185768384846
1286,6,380,35.43239774612111
1287,6,380,27.691164757873985
1288,6,380,89.92774946339154
1289,6,380,152.92527922764268
1290,6,390,49.9621286077155
1291,6,390,35.45796451746911
1292,6,390,27.909684033302106
1293,6,390,91.04306788531962
1294,6,390,153.18354494941406
1295,6,400,49.9031314380492
1296,6,400,35.58012996783285
1297,6,400,28.110921800747168
1298,6,400,92.04257795962957
1299,6,400,153.577768202554
1300,6,410,49.80819078791181
1301,6,410,35.68127822607285
1302,6,410,28.355999778687206
1303,6,410,93.0385954757738
1304,6,410,153.03489784027124
1305,6,420,49.68693698366279
1306,6,420,35.594389745187414
1307,6,420,28.644481578665637
1308,6,420,94.04570637399307
1309,6,420,152.29649582047222
1310,6,430,49.56839202628617
1311,6,430,35.57387642130441
1312,6,430,28.909655243079143
1313,6,430,95.03649148087243
1314,6,430,151.63487401919596
1315,6,440,49.438150928949575
1316,6,440,35.59843447110864
1317,6,440,29.15183351382785
1318,6,440,95.71298807065871
1319,6,440,151.02894255963798
1320,7,10,42.25720105838228
1321,7,10,35.005099172057385
1322,7,10,31.918611466079668
1323,7,10,29.97902460200497
1324,7,10,53.20921987092362
1325,7,20,38.49678740648656
1326,7,20,33.437433101781274
1327,7,20,29.056515347303694
1328,7,20,31.428709743189934
1329,7,20,67.96340443987518
1330,7,30,37.636241690954755
1331,7,30,33.31169328975038
1332,7,30,28.736789992552467
1333,7,30,33.90843197121513
1334,7,30,85.37563963496663
1335,7,40,37.95167297373378
1336,7,40,33.80061719387829
1337,7,40,29.40513557271309
1338,7,40,35.759297756347536
1339,7,40,93.51585314928391
1340,7,50,40.89345695284093
1341,7,50,34.26646562516199
1342,7,50,29.792553891739978
1343,7,50,36.226109659714275
1344,7,50,100.04719305700495
1345,7,60,43.34345587824888
1346,7,60,34.59273797055258
1347,7,60,29.95307830959014
1348,7,60,36.93108256314099
1349,7,60,102.31807239250699
1350,7,70,44.61792746430174
1351,7,70,35.30306204962521
1352,7,70,30.171624635992288
1353,7,70,38.93636062983346
1354,7,70,108.1220460794042
1355,7,80,45.508046374023564
1356,7,80,36.85255389917522
1357,7,80,30.2875370389745
1358,7,80,41.39665039547401
1359,7,80,112.45867684224962
1360,7,90,46.541547455638046
1361,7,90,37.6792818153413
1362,7,90,30.4295126059802
1363,7,90,44.40151898382708
1364,7,90,116.09858960779064
1365,7,100,48.543363366079774
1366,7,100,37.91866610792948
1367,7,100,30.82154562911654
1368,7,100,48.39333586774747
1369,7,100,119.21253537706951
1370,7,110,49.6599173475236
1371,7,110,38.46729180543973
1372,7,110,31.081682670365417
1373,7,110,51.50745604639947
1374,7,110,124.00347600621947
1375,7,120,49.92084375268217
1376,7,120,39.510100632335714
1377,7,120,31.343094343508376
1378,7,120,53.56692029058421
1379,7,120,129.4822832020944
1380,7,130,49.99846671566889
1381,7,130,39.443476122258886
1382,7,130,31.523275048192296
1383,7,130,55.84287769613371
1384,7,130,135.65020310232117
1385,7,140,50.23869128400188
1386,7,140,38.55531301042994
1387,7,140,31.786713337369626
1388,7,140,57.984398849122414
1389,7,140,138.96370082005333
1390,7,150,50.28344780191382
1391,7,150,38.6898545534997
1392,7,150,31.942186041331166
1393,7,150,59.98172894262994
1394,7,150,141.19262491965506
1395,7,160,50.07747455190157
1396,7,160,38.52850643768158
1397,7,160,32.10515239533079
1398,7,160,62.0628182848941
1399,7,160,142.78018865210112
1400,7,170,50.011676204096815
1401,7,170,38.36960345738132
1402,7,170,32.33678402122402
1403,7,170,63.54808684352662
1404,7,170,144.09047420536638
1405,7,180,50.065244598513885
1406,7,180,38.13474102229357
1407,7,180,32.715521318335554
1408,7,180,64.77450086608998
1409,7,180,145.9879143949664
1410,7,190,49.618706367877884
1411,7,190,38.03935779535599
1412,7,190,32.9939437783671
1413,7,190,66.36703572817694
1414,7,190,149.2247133127555
1415,7,200,50.45983438743605
1416,7,200,38.02831070757039
1417,7,200,33.204685951551305
1418,7,200,67.30238924783971
1419,7,200,152.52302481706258
1420,7,210,50.987156132905525
1421,7,210,38.12277673513857
1422,7,210,33.231927045873306
1423,7,210,67.89250502320974
1424,7,210,154.96199725584535
1425,7,220,51.32737843463241
1426,7,220,38.12660138256752
1427,7,220,33.38551549940028
1428,7,220,68.38166479572175
1429,7,220,156.54932819207642
1430,7,230,51.70737797022137
1431,7,230,38.17947694690771
1432,7,230,33.765422670174814
1433,7,230,68.8404038718765
1434,7,230,158.01770697915975
1435,7,240,52.14598025590629
1436,7,240,38.15090098531219
1437,7,240,34.24653566502883
1438,7,240,69.40069834392024
1439,7,240,159.76439074573446
1440,7,250,52.84288438879719
1441,7,250,38.09698615862617
1442,7,250,34.54530628991401
1443,7,250,69.9376459762876
1444,7,250,162.14386601092838
1445,7,260,52.94630099118959
1446,7,260,37.9186273546223
1447,7,260,34.85607026113925
1448,7,260,70.228285743155
1449,7,260,164.10106193019092
1450,7,270,53.087930582863294
1451,7,270,37.6222892793738
1452,7,270,35.23208663130681
1453,7,270,70.59255039858215
1454,7,270,165.7773492236773
1455,7,280,53.0326653587326
1456,7,280,36.88395620427515
1457,7,280,35.584147433752875
1458,7,280,71.04214453578837
1459,7,280,167.4921999262615
1460,7,290,53.02928591423051
1461,7,290,37.612667238426354
1462,7,290,35.838236151786674
1463,7,290,71.62220875740582
1464,7,290,168.68945354319484
1465,7,300,53.15831660135477
1466,7,300,37.78444856954525
1467,7,300,36.06956337473019
1468,7,300,72.20917824439152
1469,7,300,169.19232869230524
1470,7,310,53.44736673180549
1471,7,310,37.939357010597455
1472,7,310,36.17534490313561
1473,7,310,72.80609790984197
1474,7,310,169.73550338385286
1475,7,320,54.00278177664828
1476,7,320,38.03366893267886
1477,7,320,36.197385863314864
1478,7,320,73.59580502993852
1479,7,320,170.09456029216767
1480,7,330,54.51052124798471
1481,7,330,38.14907304710637
1482,7,330,36.1596911558598
1483,7,330,74.6015869335975
1484,7,330,170.41211861730432
1485,7,340,54.91327469932405
1486,7,340,38.16748484362366
1487,7,340,36.08171616564849
1488,7,340,75.3392457636284
1489,7,340,171.89268899820007
1490,7,350,55.17261855588718
1491,7,350,38.28694512315214
1492,7,350,36.066102478376976
1493,7,350,75.73613099242206
1494,7,350,173.91395027863985
1495,7,360,55.388606552263255
1496,7,360,38.403057271397174
1497,7,360,36.093926905532214
1498,7,360,75.76244937848568
1499,7,360,174.84619371323748
1500,7,370,55.50783455292259
1501,7,370,38.31274751173926
1502,7,370,36.17014221339897
1503,7,370,76.2733142438991
1504,7,370,175.5370341778406
1505,7,380,55.1644270999649
1506,7,380,38.524343267407446
1507,7,380,36.182611515257946
1508,7,380,76.71136163175517
1509,7,380,176.18703987159256
1510,7,390,55.17870887396052
1511,7,390,38.58869016350625
1512,7,390,36.17325148198904
1513,7,390,77.25912027256499
1514,7,390,176.67142277456958
1515,7,400,55.27208570187194
1516,7,400,38.709581631136835
1517,7,400,36.190193945450964
1518,7,400,78.07028750021131
1519,7,400,176.92945178808412
1520,7,410,55.695531426755636
1521,7,410,38.841930486458125
1522,7,410,36.17110517115637
1523,7,410,78.91203748032751
1524,7,410,176.98333531659543
1525,7,420,56.406004297911046
1526,7,420,39.015957260373284
1527,7,420,36.209614180806255
1528,7,420,79.53991917776995
1529,7,420,176.48472961667827
1530,7,430,56.754111556701844
1531,7,430,39.170530441798874
1532,7,430,36.5598303481
1533,7,430,80.46822334277941
1534,7,430,175.49345783535796
1535,7,440,56.74229429602512
1536,7,440,39.342601391564216
1537,7,440,36.680187045431666
1538,7,440,81.17924055230357
1539,7,440,174.84418298020205
1540,8,10,64.51871309786664
1541,8,10,48.55773798422564
1542,8,10,39.87805236031924
1543,8,10,35.41374800256307
1544,8,10,58.8173487278415
1545,8,20,56.296958081347825
1546,8,20,46.06138030252202
1547,8,20,34.866812153721945
1548,8,20,37.05739424454018
1549,8,20,70.79830855455738
1550,8,30,62.98948901080535
1551,8,30,46.682207639575196
1552,8,30,33.14536496423395
1553,8,30,41.40773316267463
1554,8,30,82.4686428407984
1555,8,40,64.5205257656291
1556,8,40,47.16502553463587
1557,8,40,32.91890417252506
1558,8,40,45.52253422164006
1559,8,40,90.02900587495557
1560,8,50,66.04251885170981
1561,8,50,47.59753155098736
1562,8,50,32.70159458658138
1563,8,50,49.78563121144143
1564,8,50,96.74288022820531
1565,8,60,67.48714930806833
1566,8,60,47.73116860582401
1567,8,60,32.95252205744899
1568,8,60,51.73508232339755
1569,8,60,101.21855776921052
1570,8,70,70.3744812391327
1571,8,70,48.57175092694316
1572,8,70,33.212664208515314
1573,8,70,54.001048732877734
1574,8,70,104.87514429057134
1575,8,80,72.16183862870217
1576,8,80,48.644026979976516
1577,8,80,33.28821656651155
1578,8,80,55.13674653210055
1579,8,80,108.72835894359689
1580,8,90,72.61157435495366
1581,8,90,48.809105971703474
1582,8,90,33.339822366299416
1583,8,90,56.00230345388857
1584,8,90,113.97169614144046
1585,8,100,73.12775706260442
1586,8,100,48.75538399617542
1587,8,100,33.56874849517784
1588,8,100,56.7207225424669
1589,8,100,114.82632637200975
1590,8,110,73.4321754752415
1591,8,110,48.405638188588696
1592,8,110,33.68760011054898
1593,8,110,57.788357073782365
1594,8,110,115.33783386548436
1595,8,120,73.4137008700995
1596,8,120,47.85702224760573
1597,8,120,33.88961214466571
1598,8,120,59.14048680663406
1599,8,120,116.86759154258104
1600,8,130,74.07724662020124
1601,8,130,47.332159636827576
1602,8,130,33.8779129684346
1603,8,130,60.55039326616561
1604,8,130,117.48775434646714
1605,8,140,73.6346039079554
1606,8,140,47.959396671924836
1607,8,140,33.90449856596847
1608,8,140,61.99981427488923
1609,8,140,118.07914530086984
1610,8,150,72.88676030193277
1611,8,150,48.109693983683975
1612,8,150,34.22395451090347
1613,8,150,63.569263531000246
1614,8,150,118.9000905631557
1615,8,160,72.59186770338783
1616,8,160,48.13936256035663
1617,8,160,34.646763129027704
1618,8,160,65.53357849032739
1619,8,160,118.3208703055005
1620,8,170,71.90703399451154
1621,8,170,48.31668383440295
1622,8,170,34.97472039022588
1623,8,170,67.23201609768917
1624,8,170,118.42542500819518
1625,8,180,71.48728288836453
1626,8,180,48.56545064099235
1627,8,180,35.480280257031154
1628,8,180,68.39266322869138
1629,8,180,117.35038776054715
1630,8,190,71.03864639131184
1631,8,190,48.674382084114335
1632,8,190,36.06508624046504
1633,8,190,69.74657441490038
1634,8,190,116.28753670952527
1635,8,200,70.74172100092613
1636,8,200,48.75833522663436
1637,8,200,36.62923174067346
1638,8,200,71.02026281920146
1639,8,200,117.14222320010876
1640,8,210,70.99949362190557
1641,8,210,48.8941800536682
1642,8,210,37.168442591754975
1643,8,210,72.03672460392616
1644,8,210,118.11358281319714
1645,8,220,70.84802876675403
1646,8,220,48.83746069797068
1647,8,220,37.74632683559826
1648,8,220,73.38969407238937
1649,8,220,117.91011190707883
1650,8,230,70.3265529368285
1651,8,230,48.97032942936674
1652,8,230,38.34048589904504
1653,8,230,74.56161542751317
1654,8,230,117.42496577443455
1655,8,240,69.97862619844202
1656,8,240,49.04869456761202
1657,8,240,39.00976753179549
1658,8,240,75.9196290260889
1659,8,240,116.31526935623067
1660,8,250,69.28571251028251
1661,8,250,49.045389660715614
1662,8,250,39.76032954049147
1663,8,250,76.72095401223649
1664,8,250,115.44742563054217
1665,8,260,69.59563296069467
1666,8,260,48.87953691776565
1667,8,260,40.450458161682306
1668,8,260,77.23171843355063
1669,8,260,115.181096967335
1670,8,270,69.54278757622694
1671,8,270,48.675377846978094
1672,8,270,40.90941840398637
1673,8,270,77.51006624182153
1674,8,270,115.45394239008299
1675,8,280,69.53599689226385
1676,8,280,48.742007064262054
1677,8,280,41.41326523177831
1678,8,280,77.62045008319978
1679,8,280,116.28752074060617
1680,8,290,69.39614285495526
1681,8,290,48.85951854335478
1682,8,290,41.63987773608559
1683,8,290,77.35483131348816
1684,8,290,116.89125444269581
1685,8,300,69.59628565400166
1686,8,300,49.04339062737313
1687,8,300,41.889072950379656
1688,8,300,76.75434842949655
1689,8,300,117.63894566811827
1690,8,310,69.91522364502393
1691,8,310,49.21596826014351
1692,8,310,42.11113843320749
1693,8,310,76.47354650227727
1694,8,310,117.75919574942111
1695,8,320,69.88303536060185
1696,8,320,49.340590715884176
1697,8,320,42.37445031866801
1698,8,320,76.34016209054946
1699,8,320,117.31266172094024
1700,8,330,70.04461945571735
1701,8,330,49.5079129839106
1702,8,330,42.71938575321777
1703,8,330,76.38912471738169
1704,8,330,117.20809838904742
1705,8,340,69.90347421866389
1706,8,340,49.67949313895687
1707,8,340,43.14093265586119
1708,8,340,77.33351541925589
1709,8,340,117.32844569950569
1710,8,350,69.81813236593607
1711,8,350,50.00478197851604
1712,8,350,43.54184805184242
1713,8,350,77.83113407156193
1714,8,350,117.52456683754876
1715,8,360,69.8366186621493
1716,8,360,50.22432205546161
1717,8,360,43.91543075568349
1718,8,360,78.10466092597554
1719,8,360,117.70822249814715
1720,8,370,69.95254068073264
1721,8,370,50.32929998534951
1722,8,370,44.16485615341804
1723,8,370,78.45369000874544
1724,8,370,117.67057618910137
1725,8,380,70.1847211788891
1726,8,380,50.39260774518153
1727,8,380,44.25129512574592
1728,8,380,78.72664567009303
1729,8,380,117.47401175159945
1730,8,390,70.34636201632279
1731,8,390,50.42582584794197
1732,8,390,44.76038245641837
1733,8,390,78.89916482723339
1734,8,390,117.23949825965487
1735,8,400,69.62258445985881
1736,8,400,50.40848603900213
1737,8,400,45.096154478834734
1738,8,400,79.00455085437436
1739,8,400,117.01982618885197
1740,8,410,69.0396355514101
1741,8,410,50.43736504642107
1742,8,410,45.41726090934999
1743,8,410,79.00958127156855
1744,8,410,116.75700092147218
1745,8,420,69.79363708869163
1746,8,420,50.572099831128114
1747,8,420,45.66763456678726
1748,8,420,78.94365117680266
1749,8,420,116.52533414053997
1750,8,430,69.85699866272226
1751,8,430,50.4913993727852
1752,8,430,45.86226333185482
1753,8,430,78.81512492199448
1754,8,430,116.45904616723658
1755,8,440,69.9495945923572
1756,8,440,50.3720365053729
1757,8,440,46.00844115235659
1758,8,440,78.61940642552167
1759,8,440,116.47273166609935
1760,9,10,60.641557672923255
1761,9,10,52.54195597744451
1762,9,10,44.07923910908145
1763,9,10,43.39521242683777
1764,9,10,70.64070361032748
1765,9,20,60.569743824566736
1766,9,20,50.71830805867026
1767,9,20,42.48649966221973
1768,9,20,48.91291252941641
1769,9,20,74.48119416847922
1770,9,30,65.4700796755012
1771,9,30,51.79923915385179
1772,9,30,42.1283865198318
1773,9,30,52.60688118017252
1774,9,30,80.13433480992846
1775,9,40,67.8101405592785
1776,9,40,52.5757532590806
1777,9,40,42.06906106551756
1778,9,40,56.13707320742763
1779,9,40,83.40871308698902
1780,9,50,68.22155493818038
1781,9,50,52.616513851841376
1782,9,50,42.460775198658006
1783,9,50,59.99615579544809
1784,9,50,91.49485785653721
1785,9,60,68.98686775597685
1786,9,60,52.3032395128865
1787,9,60,43.21945012076052
1788,9,60,63.53977775492956
1789,9,60,95.53332863540771
1790,9,70,69.23970292706086
1791,9,70,52.6687462259066
1792,9,70,43.70322801857484
1793,9,70,65.37983154514893
1794,9,70,100.13521147842596
1795,9,80,69.45871434142646
1796,9,80,52.71505024153172
1797,9,80,44.41822695733713
1798,9,80,65.2360705275543
1799,9,80,106.09444576594964
1800,9,90,71.38303253022961
1801,9,90,53.19287948593754
1802,9,90,45.34627901658613
1803,9,90,64.69282306469927
1804,9,90,109.5573950014692
1805,9,100,72.35860597831403
1806,9,100,53.128432770006484
1807,9,100,46.11764213528723
1808,9,100,64.38001513897085
1809,9,100,111.97118238401767
1810,9,110,73.11008703951765
1811,9,110,52.80387325367757
1812,9,110,46.85337700495542
1813,9,110,64.05218915030821
1814,9,110,116.6120900513514
1815,9,120,74.05875623384014
1816,9,120,52.76843136320247
1817,9,120,47.38093043195706
1818,9,120,64.14659945872131
1819,9,120,119.64384683006135
1820,9,130,74.88848220482352
1821,9,130,52.84501848803161
1822,9,130,47.99716161497551
1823,9,130,64.51676397013195
1824,9,130,121.13784360171393
1825,9,140,75.2667984013793
1826,9,140,52.23196891948642
1827,9,140,48.61243896921545
1828,9,140,65.24117138800456
1829,9,140,121.0693863513169
1830,9,150,75.61835220360314
1831,9,150,51.972060888144554
1832,9,150,49.30656951527813
1833,9,150,66.13949753729032
1834,9,150,121.31803672903035
1835,9,160,75.37355906380107
1836,9,160,52.145816284837636
1837,9,160,49.94151380674956
1838,9,160,66.97123753595213
1839,9,160,121.41326108615996
1840,9,170,75.02071840230276
1841,9,170,52.40876001472019
1842,9,170,50.58949721540084
1843,9,170,67.6199506758131
1844,9,170,122.09752873102794
1845,9,180,74.86792453841866
1846,9,180,52.63269335155096
1847,9,180,51.25699595003416
1848,9,180,68.2420152273015
1849,9,180,122.96259160125503
1850,9,190,74.93108044496554
1851,9,190,52.99528987531616
1852,9,190,51.92278861644006
1853,9,190,68.56898505549091
1854,9,190,123.54960069541107
1855,9,200,75.08256840777223
1856,9,200,53.36873869620254
1857,9,200,52.635533082563924
1858,9,200,68.97542549478266
1859,9,200,124.39922421803809
1860,9,210,75.41709799758937
1861,9,210,53.73517905391754
1862,9,210,53.24364385198916
1863,9,210,69.81759385755512
1864,9,210,125.43382931565894
1865,9,220,75.7806266742297
1866,9,220,54.025704925100115
1867,9,220,53.75907112345281
1868,9,220,70.74721462874496
1869,9,220,126.3997208188194
1870,9,230,75.96708488276884
1871,9,230,54.12772496449446
1872,9,230,54.24659213140846
1873,9,230,71.55444200032774
1874,9,230,127.01852276147555
1875,9,240,75.85515960311847
1876,9,240,54.121271289236574
1877,9,240,54.71576180751411
1878,9,240,72.6548605270927
1879,9,240,126.9309956049477
1880,9,250,76.19989885582471
1881,9,250,54.01127056220072
1882,9,250,55.258919683421524
1883,9,250,73.76545079727939
1884,9,250,126.40944362056858
1885,9,260,76.41731110627043
1886,9,260,53.803099170104815
1887,9,260,55.79937957477354
1888,9,260,74.82563555106168
1889,9,260,127.63335954584385
1890,9,270,76.93474807278696
1891,9,270,53.50085871351258
1892,9,270,56.32953312119702
1893,9,270,76.08690612090136
1894,9,270,128.08061491641323
1895,9,280,77.46246599771462
1896,9,280,53.66593792840665
1897,9,280,56.83760378201671
1898,9,280,77.64484340190829
1899,9,280,128.44246818065437
1900,9,290,77.93600840023444
1901,9,290,53.435541067963285
1902,9,290,57.32370138431635
1903,9,290,78.60790241173702
1904,9,290,128.23465665160683
1905,9,300,78.24656459728544
1906,9,300,54.17510080154413
1907,9,300,57.78878795641329
1908,9,300,79.42229652656155
1909,9,300,127.87806460638006
1910,9,310,78.45717666390748
1911,9,310,54.2425915803487
1912,9,310,58.25197047309129
1913,9,310,80.12744193692052
1914,9,310,127.61474524467263
1915,9,320,78.90461416948895
1916,9,320,54.13365687656992
1917,9,320,58.70617316093248
1918,9,320,80.5376551142658
1919,9,320,127.0457948257736
1920,9,330,78.5808856020257
1921,9,330,54.04642833500074
1922,9,330,59.11257507274783
1923,9,330,81.01741670893838
1924,9,330,126.51044522833887
1925,9,340,78.71663840297639
1926,9,340,53.9440135385627
1927,9,340,59.46553463578554
1928,9,340,81.54893102532503
1929,9,340,126.00106629578116
1930,9,350,79.29891644444464
