,API,Well_MAE,well_rmse,Easting,Northing
547,490250650400,34.31499491818704,34.31499491818704,805452.8,962357.1
548,490250651100,1.6110458119237592,1.6112009916771246,803602.8,962359.5
549,490251042700,16.602603916247972,16.602603916247972,803284.9,949328.6
550,490251090300,15.08666525289209,15.08666525289209,799155.4,954497.7
551,490250649200,4.386441695769463,4.386441695769463,806134.1,961686.3
552,490250633200,1.4896907382076279,1.6410765864239214,808947.2,952745.0
553,490251085000,39.07926211259246,39.07926211259246,804585.2,956514.4
554,490251022000,34.37054447774517,34.37054447774517,792865.8,975803.7
555,490251034600,5.23742825980753,5.23742825980753,802251.5,964248.4
556,490251035200,7.792226704304085,7.792226704304085,798786.7,958319.5
557,490252269500,5.211145186865906,5.211145186865906,798515.9,964159.6
558,490251056900,4.433021046832437,4.433021046832437,803002.6,955224.6
559,490251070600,21.549194707211427,21.549194707211427,802273.6,961645.1
560,490251062500,7.622488886623614,7.622488886623614,803785.1,949357.3
561,490251065100,4.570688345897906,4.570688345897906,803155.8,952545.1
562,490251062400,8.456795000322018,8.456795000322018,802595.6,948003.3
563,490251109200,6.889961766459692,6.971119727850398,803808.1,957637.8
564,490251097000,5.748066768220269,5.748066768220269,802866.0,952904.9
565,490250637600,1.8975114061377099,1.8975114061377099,805694.0,955925.9
566,490251112600,0.9586775997877339,0.9586775997877339,806634.7,955675.6
567,490251059400,3.8233315870143088,3.8233315870143088,792857.6,969332.9
568,490252267500,3.7434904367701165,3.7434904367701165,805803.2,952918.5
569,490252277400,0.007808840718098509,0.007808840718098509,802951.0,960681.0
570,490251128500,3.806339619654864,3.806339619654864,802346.9,957391.8
571,490251104000,1.8387187025946332,1.8387187025946332,805282.7,960662.9
572,490251074700,7.2404274719528985,7.2404274719528985,801156.4,954008.0
573,490251093100,0.8736667950770425,0.8736667950770425,802916.7,958068.9
